customer_id,age,gender,region,acquisition_channel,tenure_months,annual_income,monthly_spend,purchase_frequency,complaints_last_6m,support_tickets,discount_usage_ratio,satisfaction_score,churn,high_purchase_intent,segment
1779,34,Male,South,Online,21,88607.38,667.46,4,0,1,0.904,4.6,0,1,2
1780,53,Male,East,Partner,67,56329.96,246.25,4,2,2,0.742,4.17,0,1,3
1781,20,Female,South,Partner,16,82426.1,546.76,1,0,1,0.284,4.28,0,0,0
1782,35,Male,East,Partner,40,23396.52,273.13,0,1,1,0.022,4.4,0,0,3
1783,19,Male,South,Online,32,64618.23,433.9,7,2,0,0.456,5.0,0,1,2
1784,67,Male,South,Online,28,49856.96,631.29,3,0,2,0.374,4.41,0,0,2
1785,55,Male,West,Online,59,70298.16,667.13,5,0,3,0.676,3.49,0,0,1
1786,30,Female,North,Online,70,65707.27,719.1,4,0,4,0.071,4.31,0,1,1
1787,28,Female,West,Retail,1,66588.86,812.15,2,0,3,0.923,4.24,0,1,0
1788,23,Male,North,Retail,33,40939.05,449.14,3,0,1,0.736,4.77,0,1,2
1789,42,Male,North,Online,9,58974.56,737.73,0,0,1,0.971,3.42,0,0,0
1790,57,Male,North,Online,31,56756.99,715.58,5,1,1,0.865,4.33,0,1,1
1791,48,Male,North,Online,44,68915.58,687.87,5,0,5,0.43,4.14,0,1,1
1792,63,Female,North,Retail,30,77807.35,516.06,3,0,1,0.662,4.97,0,1,2
1793,35,Female,West,Retail,22,62708.57,424.3,2,1,0,0.846,3.99,0,1,0
1794,32,Female,West,Online,23,37028.9,487.56,6,0,0,0.204,5.0,0,1,2
1795,42,Female,East,Online,22,61936.42,264.35,4,2,0,0.01,4.33,0,0,2
1796,28,Female,North,Online,24,106999.37,1415.6,4,1,2,0.308,4.2,0,1,1
1797,68,Female,West,Online,27,89628.1,629.57,4,0,5,0.437,3.81,0,1,0
1798,27,Female,East,Partner,49,15000.0,533.71,4,0,1,0.625,4.38,0,1,3
1799,42,Male,East,Retail,7,61140.18,416.48,2,2,1,0.263,5.0,0,0,2
1800,45,Male,West,Online,3,76778.15,993.09,2,0,2,0.442,3.97,0,0,0
1801,20,Female,South,Retail,37,56718.11,262.97,2,1,1,0.649,3.98,0,1,0
1802,42,Male,South,Online,49,59310.604999999996,458.0,7,0,1,0.824,4.2,0,1,2
1803,41,Male,West,Online,19,55194.64,701.97,5,0,2,0.227,4.44,0,1,2
1804,31,Other,East,Retail,15,69939.41,439.72,2,0,3,0.8,4.29,0,1,0
1805,24,Female,East,Online,45,39327.54,280.52,1,0,0,0.939,4.18,0,1,3
1806,20,Male,East,Online,28,81396.4,1037.52,2,1,1,0.41,4.96,0,0,1
1807,18,Male,West,Retail,53,58992.13,774.14,5,1,2,0.552,4.82,0,1,1
1808,43,Male,South,Partner,11,43169.56,207.62,2,0,1,0.01,4.05,0,0,0
1809,22,Female,North,Online,9,80238.3,743.61,1,1,1,0.71,4.53,0,1,2
1810,67,Male,South,Retail,40,32187.64,264.46,3,2,2,0.872,3.55,0,0,0
1811,30,Female,East,Online,28,50006.22,308.72,5,0,0,0.02,4.14,0,1,2
1812,51,Female,West,Retail,52,49709.85,533.71,3,1,5,0.844,3.54,0,0,0
1813,53,Female,South,Online,36,98590.95,521.49,3,1,1,0.149,3.59,0,0,0
1814,43,Female,East,Retail,26,47669.63,407.22,5,0,4,0.842,4.9,0,1,2
1815,63,Male,West,Online,12,21210.63,138.47,4,0,2,0.542,4.1,0,1,2
1816,23,Male,West,Partner,12,49527.33,601.23,3,1,2,0.37,4.78,0,0,2
1817,30,Female,West,Retail,54,68199.91,718.22,3,2,1,0.941,3.94,0,1,1
1818,31,Male,West,Online,17,74113.52,428.43,6,1,5,0.612,3.85,0,1,2
1819,25,Male,East,Retail,36,100977.71,1343.07,4,0,2,0.039,4.29,0,1,1
1820,33,Male,South,Online,59,85324.16,1073.23,2,0,1,0.766,5.0,0,1,1
1821,34,Male,South,Retail,64,63382.61,471.59,1,1,3,0.182,3.97,0,0,3
1822,57,Male,East,Online,20,43954.52,533.71,4,1,3,0.923,3.86,0,1,0
1823,33,Female,North,Online,8,89232.49,547.69,1,1,5,0.166,4.23,0,0,0
1824,63,Female,East,Retail,56,53365.86,437.25,3,0,2,0.488,4.78,0,0,3
1825,58,Female,East,Online,49,48153.17,414.68,2,1,1,0.523,3.68,0,0,0
1826,64,Female,East,Online,24,52492.67,284.11,3,1,1,0.564,4.22,0,1,2
1827,23,Male,South,Online,43,37458.81,419.81,5,0,1,0.533,3.77,0,0,3
1828,69,Female,East,Online,14,51629.64,475.13,6,1,1,0.439,4.35,0,1,2
1829,49,Female,North,Online,50,55804.05,533.71,3,0,0,0.713,4.81,0,1,3
1830,69,Male,East,Retail,52,73151.82,488.85,1,2,1,0.156,3.99,0,0,3
1831,36,Female,West,Retail,22,53014.41,298.55,2,0,0,0.787,4.1,0,1,0
1832,67,Male,West,Online,34,37185.73,289.36,2,1,0,0.037,3.88,0,0,0
1833,48,Male,West,Online,24,31132.1,189.39,2,0,1,0.842,4.64,0,1,2
1834,21,Male,South,Retail,3,63772.26,821.73,3,0,2,0.75,5.0,0,1,2
1835,39,Male,North,Retail,10,61307.27,660.95,3,1,0,0.795,4.35,0,1,2
1836,25,Male,East,Retail,69,50022.37,715.33,4,1,2,0.297,3.91,0,1,1
1837,66,Female,North,Online,33,51585.78,533.71,3,1,2,0.85,4.63,0,1,2
1838,33,Female,South,Online,11,66992.76,395.02,3,0,2,0.691,4.55,0,1,2
1839,29,Male,East,Retail,4,85029.83,409.03,5,1,1,0.969,4.41,0,1,2
1840,46,Female,East,Online,26,45957.4,381.05,2,2,2,0.02,4.14,0,0,0
1841,40,Male,East,Online,70,61600.25,839.29,0,1,3,0.791,3.86,0,1,3
1842,23,Female,West,Online,28,77248.87,566.31,1,0,1,0.623,4.0,0,1,0
1843,60,Male,North,Retail,71,46029.94,224.82,1,0,1,0.989,4.39,0,1,3
1844,61,Male,West,Online,35,59718.62,666.19,7,1,3,0.443,4.82,0,1,2
1845,56,Female,East,Retail,55,59316.08,362.69,6,1,2,0.28,5.0,0,1,3
1846,50,Female,South,Retail,56,36396.69,417.67,5,1,1,0.88,3.71,0,0,3
1847,38,Female,South,Online,2,63032.98,222.17,6,0,0,0.326,5.0,0,1,2
1848,46,Female,East,Retail,1,60567.8,533.71,11,1,3,0.703,4.28,0,1,2
1849,45,Female,East,Retail,66,69991.52,570.62,3,0,0,0.332,4.66,0,0,3
1850,26,Male,South,Online,67,38636.04,610.44,3,1,0,0.946,5.0,0,1,3
1851,22,Male,North,Retail,10,59310.604999999996,656.11,6,0,3,0.526,4.36,0,1,2
1852,31,Male,North,Online,46,84871.21,383.73,4,2,2,0.32,3.7,0,0,0
1853,41,Male,South,Online,66,97395.0,1193.49,4,1,2,0.822,4.33,0,1,1
1854,26,Male,South,Retail,68,83042.33,1048.7,7,0,0,0.062,4.33,0,1,1
1855,23,Female,East,Retail,22,38812.71,422.33,4,1,3,0.094,4.27,0,1,2
1856,62,Male,West,Online,59,68118.95,952.19,2,1,3,0.837,3.67,0,0,1
1857,37,Female,North,Partner,46,51303.36,657.85,2,0,3,0.323,5.0,0,0,3
1858,48,Female,South,Retail,66,65110.21,491.7,5,0,0,0.177,4.38,0,1,3
1859,45,Female,North,Retail,11,46100.1,347.77,4,0,2,0.587,4.79,0,1,2
1860,56,Female,West,Online,43,29157.48,245.41,1,0,4,0.255,4.24,0,0,3
1861,56,Male,East,Online,2,53798.69,455.12,4,3,0,0.987,4.27,0,1,2
1862,33,Male,North,Online,26,73006.85,968.29,4,0,2,0.821,4.14,0,1,1
1863,62,Female,South,Retail,1,65184.0,619.58,2,1,2,0.889,4.38,0,1,2
1864,37,Female,East,Online,32,67253.06,504.91,3,0,1,0.834,5.0,0,1,2
1865,61,Male,West,Retail,58,63894.31,878.29,1,0,0,0.886,3.83,0,1,1
1866,39,Male,East,Online,47,67281.49,739.61,6,2,2,0.338,3.49,0,0,1
1867,23,Female,South,Retail,23,69531.21,453.28,3,2,1,0.673,4.91,0,1,2
1868,57,Female,East,Retail,31,55055.73,743.31,2,0,2,0.907,4.37,0,1,1
1869,19,Male,East,Retail,27,61492.03,440.53,2,0,1,0.686,4.58,0,1,2
1870,58,Male,East,Retail,52,91378.65,853.58,3,0,0,0.997,4.48,0,1,1
1871,20,Female,North,Retail,19,62556.56,525.33,4,1,0,0.866,4.33,0,1,2
1872,28,Male,East,Online,7,60766.14,773.61,7,0,2,0.071,3.88,0,1,2
1873,49,Female,North,Retail,36,61851.92,416.63,4,0,4,0.502,5.0,0,1,2
1874,66,Male,West,Partner,59,56077.65,432.36,1,0,1,0.276,3.73,0,0,3
1875,39,Female,West,Retail,34,52163.59,589.76,2,1,2,0.875,3.31,0,0,0
1876,24,Male,East,Online,15,63756.21,803.13,3,2,0,0.937,3.41,0,0,0
1877,30,Male,East,Partner,4,50897.13,236.05,2,0,1,0.567,4.46,0,1,2
1878,64,Female,North,Online,68,57380.73,452.35,3,2,1,0.058,3.51,0,0,3
1879,55,Male,West,Online,55,45770.74,702.12,1,0,1,0.347,4.08,0,0,3
1880,23,Female,South,Online,12,61944.21,710.14,6,0,1,0.189,4.26,0,1,2
1881,38,Male,South,Online,6,70515.51,486.46,3,0,1,0.529,4.11,0,1,2
1882,31,Female,East,Online,10,56185.53,407.83,4,0,2,0.985,4.07,0,1,2
1883,27,Female,West,Online,27,23849.19,232.74,1,1,1,0.343,4.24,0,0,0
1884,62,Female,South,Partner,58,70626.69,779.76,6,1,2,0.734,3.97,0,1,1
1885,50,Male,East,Online,12,62163.31,572.05,5,0,3,0.831,3.18,0,0,0
1886,27,Female,East,Online,59,42121.83,539.4,6,0,1,0.83,4.7,0,1,3
1887,51,Female,South,Retail,1,73918.86,287.89,5,0,2,0.15,4.96,0,1,2
1888,39,Female,East,Retail,53,34828.35,501.73,2,0,1,0.237,4.38,0,0,3
1889,21,Male,West,Online,21,59310.604999999996,339.53,2,1,1,0.223,3.54,0,0,0
1890,41,Male,South,Online,69,58967.4,797.12,2,0,1,0.297,4.89,0,0,3
1891,27,Male,West,Retail,34,19160.43,103.52,1,0,2,0.047,3.7,0,0,0
1892,30,Female,West,Retail,20,63209.93,331.46,4,1,1,0.539,4.11,0,1,2
1893,63,Other,West,Retail,18,52688.54,295.48,3,1,1,0.741,4.21,0,1,2
1894,54,Male,East,Online,59,49976.71,361.77,1,0,0,0.261,5.0,0,0,3
1895,24,Female,West,Retail,29,46720.94,397.65,3,1,1,0.64,4.51,0,1,2
1896,62,Female,East,Retail,25,57710.12,620.39,2,0,0,0.546,4.72,0,1,2
1897,47,Male,West,Retail,53,51266.6,708.82,3,1,3,0.099,4.53,0,0,1
1898,63,Male,East,Retail,39,26579.58,293.74,5,0,1,0.24,4.09,0,1,2
1899,56,Female,West,Retail,48,82897.22,772.21,3,1,2,0.241,4.33,0,0,1
1900,35,Female,West,Retail,32,55601.56,430.37,4,0,1,0.489,3.09,0,0,0
1901,45,Male,West,Retail,5,46825.17,538.98,5,0,2,0.628,5.0,0,1,2
1902,45,Female,East,Retail,1,39688.37,177.95,3,0,1,0.301,4.15,0,0,2
1903,55,Female,East,Online,3,73873.18,471.56,4,0,3,0.127,4.65,0,1,2
1904,30,Female,West,Online,41,36628.22,226.98,4,3,0,0.269,4.37,0,1,3
1905,35,Female,South,Retail,37,62411.77,390.42,5,0,0,0.04,5.0,0,1,2
1906,30,Female,North,Retail,54,49494.32,532.54,2,0,1,0.749,4.71,0,1,3
1907,33,Female,West,Online,64,50542.45,344.46,2,0,2,0.699,4.87,0,1,3
1908,26,Male,East,Online,13,40135.93,199.06,0,0,2,0.671,3.6,0,0,0
1909,19,Female,South,Retail,68,48834.25,653.77,2,0,3,0.618,3.7,0,0,3
1910,66,Male,East,Retail,67,60158.62,407.21,2,0,3,0.298,4.5,0,0,3
1911,21,Female,North,Online,44,64235.62,653.4,1,1,3,0.115,3.86,0,0,0
1912,64,Male,South,Online,38,45859.34,374.64,0,1,3,0.599,3.75,0,0,0
1913,18,Female,South,Online,13,58363.18,730.85,4,0,1,0.733,5.0,0,1,2
1914,58,Male,South,Partner,13,75992.18,806.65,2,1,1,0.811,4.75,0,1,2
1915,35,Male,West,Retail,2,30072.69,122.22,4,0,1,0.727,4.16,0,1,2
1916,44,Male,East,Retail,46,59887.16,773.44,4,1,2,0.659,4.41,0,1,1
1917,32,Female,North,Online,31,42885.89,384.99,3,0,3,0.824,3.63,0,0,0
1918,43,Female,South,Retail,14,41051.68,276.9,8,0,3,0.762,3.87,0,1,2
1919,41,Male,North,Online,10,59310.604999999996,668.68,5,0,2,0.945,4.14,0,1,2
1920,45,Female,West,Partner,5,50185.47,532.25,4,0,1,0.006,4.59,0,1,2
1921,38,Female,South,Online,46,38097.54,320.62,3,1,2,0.147,3.81,0,0,3
1922,45,Male,South,Online,49,83837.1,675.86,5,0,0,0.58,4.98,0,1,1
1923,60,Female,South,Retail,45,76561.61,445.87,4,1,0,0.401,4.34,0,1,3
1924,40,Male,North,Online,8,25218.49,244.17,4,0,2,0.341,5.0,0,1,2
1925,36,Male,West,Retail,3,33460.29,437.45,3,1,0,0.746,4.57,0,1,2
1926,24,Female,East,Retail,8,70682.23,544.47,5,0,2,0.536,4.07,0,1,2
1927,36,Male,South,Online,54,54872.27,781.65,5,0,0,0.526,5.0,0,1,1
1928,24,Female,South,Online,53,87010.34,535.33,6,1,1,0.05,3.94,0,1,1
1929,27,Female,East,Retail,21,71094.06,839.3,4,0,1,0.461,4.83,0,1,1
1930,67,Female,North,Retail,4,65390.38,832.27,6,1,2,0.608,4.04,0,1,2
1931,22,Female,West,Online,23,41606.47,453.55,2,0,3,0.28,5.0,0,0,2
1932,43,Female,East,Online,58,68845.93,383.74,3,0,0,0.239,5.0,0,0,3
1933,61,Other,North,Retail,11,37036.25,267.98,4,0,3,0.551,4.11,0,1,2
1934,67,Male,East,Online,57,83494.4,441.2,1,1,5,0.912,3.61,0,0,0
1935,25,Male,West,Retail,33,67598.49,681.99,6,0,1,0.116,5.0,0,1,2
1936,26,Female,North,Retail,11,45153.05,625.2,5,1,3,0.309,3.53,0,0,0
1937,37,Male,East,Online,67,74484.19,602.55,4,0,1,0.058,4.26,0,1,3
1938,46,Male,East,Retail,37,100347.45,548.22,4,0,2,0.325,4.2,0,1,2
1939,67,Male,West,Online,48,56082.89,427.07,2,0,5,0.695,3.62,0,0,0
1940,28,Female,East,Online,7,69907.44,644.65,4,1,2,0.319,3.66,0,0,0
1941,26,Male,East,Retail,27,52227.07,529.38,5,0,1,0.399,4.62,0,1,2
1942,31,Male,West,Partner,45,61536.34,423.77,1,1,0,0.935,4.44,0,1,3
1943,63,Male,West,Retail,46,59310.604999999996,413.28,2,1,2,0.347,3.29,0,0,0
1944,19,Male,South,Online,5,59990.47,259.55,1,1,0,0.54,3.95,0,1,0
1945,37,Female,East,Retail,43,60784.39,621.13,4,1,1,0.934,3.87,0,1,1
1946,24,Male,North,Online,68,92381.96,843.55,3,3,1,0.509,2.93,0,0,1
1947,26,Female,West,Online,56,27689.94,182.4,4,0,2,0.17,5.0,0,1,3
1948,65,Female,West,Online,15,54944.1,555.16,4,0,3,0.143,4.08,0,1,2
1949,18,Male,South,Online,65,83186.11,925.7,4,0,1,0.899,3.94,0,1,1
1950,34,Female,East,Online,49,55648.11,478.76,4,1,0,0.886,4.79,0,1,3
1951,65,Female,West,Partner,5,56915.85,649.95,5,0,3,0.251,5.0,0,1,2
1952,49,Female,North,Online,10,45001.34,396.07,4,0,2,0.623,4.66,0,1,2
1953,21,Male,East,Retail,66,43213.1,323.21,1,1,0,0.167,3.73,0,0,3
1954,42,Male,West,Retail,15,27134.63,381.49,1,0,3,0.231,4.17,0,0,0
1955,68,Other,West,Online,7,48674.13,636.26,7,0,1,0.921,4.44,0,1,2
1956,38,Female,North,Online,33,42191.61,211.29,2,0,1,0.402,4.5,0,0,3
1957,45,Female,West,Online,38,62124.7,871.43,6,0,1,0.209,5.0,0,1,1
1958,45,Female,West,Online,41,45821.97,559.74,3,0,0,0.524,4.64,0,1,3
1959,52,Male,North,Retail,47,51367.36,268.05,10,1,1,0.851,4.57,0,1,2
1960,27,Female,East,Partner,71,51860.3,529.42,2,1,1,0.833,3.91,0,1,3
1961,61,Male,East,Retail,54,59133.03,322.13,4,0,1,0.662,4.95,0,1,3
1962,69,Female,West,Online,2,50486.6,469.05,2,2,2,0.813,3.92,0,1,0
1963,25,Male,North,Online,7,40887.85,525.79,3,0,0,0.78,3.73,0,0,0
1964,60,Male,West,Online,1,61543.8,433.56,4,0,2,0.964,3.65,0,0,0
1965,60,Female,East,Partner,29,79214.7,718.89,4,1,0,0.656,4.18,0,1,1
1966,56,Female,South,Online,25,62312.39,395.51,3,0,1,0.598,5.0,0,1,2
1967,37,Female,South,Online,67,49023.23,532.91,2,0,0,0.906,5.0,0,1,3
1968,42,Male,West,Retail,26,59310.604999999996,706.98,3,0,2,0.362,4.87,0,0,2
1969,61,Male,West,Retail,3,23088.61,131.76,1,1,1,0.493,4.04,0,0,0
1970,25,Female,South,Online,63,57490.75,571.3,3,1,2,0.859,4.87,0,1,3
1971,61,Male,West,Retail,19,52793.62,399.96,4,2,2,0.979,3.48,0,0,0
1972,65,Male,East,Online,65,43197.71,548.52,3,0,1,0.421,4.4,0,0,3
1973,53,Female,North,Online,55,46462.23,579.34,3,0,2,0.59,3.78,0,0,3
1974,35,Male,East,Online,63,52615.78,653.01,3,1,0,0.838,4.13,0,1,3
1975,47,Female,West,Online,59,77864.25,628.67,7,2,3,0.519,3.48,0,0,1
1976,20,Male,North,Partner,11,79657.09,754.18,1,2,0,0.405,4.62,0,0,2
1977,66,Female,North,Online,45,43293.75,505.97,5,0,3,0.065,5.0,0,1,2
1978,35,Female,North,Retail,30,50674.61,573.57,1,0,0,0.212,4.58,0,0,3
1979,20,Female,East,Online,45,51133.38,553.4,3,0,4,0.331,4.33,0,0,3
1980,59,Female,North,Retail,53,74571.82,983.85,1,0,1,0.402,4.17,0,0,1
1981,52,Male,West,Partner,36,62619.12,404.79,2,0,2,0.776,3.17,0,0,0
1982,50,Female,North,Online,23,61670.22,268.57,2,1,1,0.167,3.79,0,0,0
1983,20,Female,North,Partner,66,69652.73,1025.11,3,0,2,0.072,4.86,0,0,1
1984,57,Female,South,Retail,48,49264.56,533.71,0,0,1,0.588,4.64,0,1,3
1985,51,Female,West,Retail,63,84549.96,1160.29,5,1,1,0.008,4.12,0,1,1
1986,59,Female,West,Online,17,59968.6,588.04,5,0,0,0.931,5.0,0,1,2
1987,61,Female,South,Retail,60,44593.58,606.88,1,1,2,0.256,3.8,0,0,3
1988,29,Female,East,Online,23,55866.48,539.67,3,0,1,0.834,4.0,0,1,0
1989,28,Male,West,Partner,33,82174.71,1002.74,1,1,3,0.38,4.33,0,0,1
1990,66,Female,West,Partner,62,52347.44,656.14,1,0,1,0.999,4.16,0,1,3
1991,45,Female,North,Online,26,77092.04,692.36,2,0,1,0.501,5.0,0,1,2
1992,40,Male,West,Partner,18,48743.78,533.71,3,1,0,0.963,3.3,0,0,0
1993,32,Female,West,Retail,66,46218.05,253.22,6,1,4,0.469,3.85,0,1,3
1994,51,Female,East,Retail,69,71872.75,548.76,8,0,2,0.714,5.0,0,1,1
1995,57,Male,East,Online,23,44268.49,533.71,2,1,1,0.064,4.42,0,0,2
1996,18,Female,South,Online,22,74805.72,485.83,3,0,1,0.445,4.46,0,0,2
1997,46,Female,West,Online,17,66329.27,749.57,2,0,0,0.271,4.74,0,0,2
1998,69,Female,West,Online,2,44275.31,375.93,7,1,1,0.793,4.49,0,1,2
1999,32,Male,East,Partner,40,58714.03,437.45,3,0,0,0.532,3.91,0,1,0
2000,32,Female,East,Online,19,50122.06,696.28,5,0,1,0.64,4.49,0,1,2
2001,63,Male,South,Retail,61,66281.58,308.21,0,0,1,0.254,4.53,0,0,3
2002,21,Female,East,Retail,13,93980.37,887.27,3,0,4,0.117,4.58,0,0,1
2003,38,Male,North,Retail,46,53327.32,482.25,1,3,1,0.681,3.39,1,0,0
2004,41,Female,West,Online,36,69607.97,325.42,2,0,2,0.442,4.16,0,0,3
2005,59,Female,East,Retail,44,60439.93,413.61,3,0,0,0.417,3.98,0,0,3
2006,24,Female,East,Retail,9,60433.04,631.11,3,0,1,0.964,4.95,0,1,2
2007,40,Female,North,Retail,34,57026.31,326.46,4,1,3,0.118,4.43,0,1,2
2008,25,Female,East,Online,45,44566.49,568.03,6,0,1,0.644,5.0,0,1,2
2009,58,Female,North,Retail,25,66032.52,663.23,3,3,4,0.06,2.74,1,0,0
2010,50,Male,West,Online,63,54802.65,293.82,3,1,0,0.685,4.36,0,1,3
2011,43,Female,East,Retail,38,43713.6,303.71,3,0,4,0.56,4.33,0,1,3
2012,38,Female,South,Online,26,78255.12,392.46,2,0,1,0.727,4.54,0,1,2
2013,25,Other,West,Online,3,61782.17,701.14,5,1,1,0.751,5.0,0,1,2
2014,65,Other,West,Retail,12,55894.22,499.3,4,1,1,0.132,4.72,0,1,2
2015,51,Female,North,Online,34,84121.02,324.76,3,1,4,0.275,3.6,0,0,0
2016,34,Female,North,Partner,29,26950.53,276.81,7,2,4,0.252,3.7,0,0,2
2017,39,Female,South,Retail,62,82910.77,746.48,3,2,1,0.608,3.69,0,0,1
2018,55,Male,North,Online,56,44156.62,480.87,4,1,1,0.258,4.33,0,1,3
2019,55,Female,East,Online,12,63807.59,245.72,5,0,0,0.516,3.99,0,1,2
2020,41,Female,East,Online,42,49414.85,226.53,3,0,3,0.442,4.57,0,0,3
2021,33,Female,East,Partner,33,43385.98,337.22,1,0,2,0.586,3.33,0,0,0
2022,52,Female,North,Retail,8,83649.96,862.85,3,0,0,0.351,3.81,0,0,0
2023,52,Male,West,Online,48,93411.9,996.95,1,3,1,0.925,4.42,1,1,1
2024,49,Male,West,Online,39,56017.94,424.16,2,0,2,0.965,4.26,0,1,3
2025,21,Female,East,Online,7,66038.54,370.98,2,0,0,0.351,4.33,0,0,2
2026,42,Male,North,Retail,34,61025.84,655.52,3,0,3,0.914,4.0,0,1,0
2027,49,Male,South,Online,52,91149.12,418.54,2,1,1,0.793,3.12,0,0,0
2028,67,Male,East,Online,24,21963.29,231.19,4,0,0,0.226,4.17,0,1,2
2029,45,Female,East,Retail,26,66788.22,528.4,2,0,1,0.563,5.0,0,1,2
2030,35,Female,North,Online,8,46911.73,283.76,4,1,0,0.378,3.64,0,0,0
2031,46,Male,West,Online,15,17592.65,177.2,2,0,0,0.801,5.0,0,1,2
2032,27,Male,West,Retail,70,53510.46,446.35,1,0,3,0.894,4.48,0,1,3
2033,22,Male,East,Partner,45,93264.88,932.31,2,0,1,0.622,4.58,0,1,1
2034,53,Male,South,Online,13,48191.11,253.46,3,1,2,0.63,3.77,0,0,0
2035,69,Female,East,Partner,35,59310.604999999996,610.22,2,1,1,0.721,3.72,0,0,0
2036,61,Female,North,Online,14,81576.1,707.53,4,3,2,0.495,3.77,0,0,0
2037,48,Male,East,Retail,32,59771.46,283.59,1,2,1,0.471,4.43,0,0,3
2038,20,Female,North,Online,11,62168.2,604.21,4,0,2,0.563,4.64,0,1,2
2039,69,Male,North,Retail,44,29106.64,370.67,3,0,3,0.818,4.78,0,1,3
2040,41,Male,East,Online,41,47109.05,640.77,3,1,1,0.647,4.01,0,1,1
2041,33,Female,East,Partner,45,76326.14,482.41,0,1,0,0.144,5.0,0,0,3
2042,64,Female,West,Partner,32,61092.22,380.28,0,1,1,0.14,4.19,0,0,0
2043,56,Female,East,Online,21,66612.15,465.76,5,1,2,0.416,5.0,0,1,2
2044,56,Male,West,Online,18,62396.84,782.91,3,1,2,0.659,3.66,0,0,0
2045,32,Male,West,Retail,16,99456.07,767.23,5,0,1,0.391,4.65,0,1,2
2046,69,Male,South,Online,31,52250.64,357.32,3,0,5,0.382,4.79,0,0,2
2047,41,Female,West,Retail,33,88897.38,1008.75,5,1,0,0.895,4.47,0,1,1
2048,45,Other,South,Retail,48,62403.06,296.79,1,0,0,0.868,4.81,0,1,3
2049,57,Male,East,Online,4,90495.58,803.36,6,0,2,0.476,4.15,0,1,2
2050,52,Female,North,Online,21,37950.39,326.89,1,1,2,0.718,3.84,0,1,0
2051,26,Female,North,Partner,61,63323.74,674.66,4,0,1,0.452,4.18,0,1,1
2052,33,Female,East,Online,65,59310.604999999996,631.92,4,1,0,0.603,4.31,0,1,3
2053,36,Male,South,Retail,67,62510.5,540.64,2,0,2,0.275,4.35,0,0,3
2054,67,Female,East,Online,22,82002.77,819.84,3,0,2,0.498,4.23,0,0,1
2055,55,Male,North,Online,10,66818.57,591.4,5,1,1,0.643,4.64,0,1,2
2056,37,Female,South,Online,15,81966.89,409.97,5,0,2,0.442,4.33,0,1,2
2057,56,Female,East,Online,10,59310.604999999996,590.92,4,0,2,0.759,3.47,0,0,0
2058,56,Female,East,Retail,68,45188.98,629.9,2,0,3,0.267,4.07,0,0,3
2059,38,Female,West,Online,63,60289.89,876.65,2,0,0,0.013,5.0,0,0,1
2060,38,Female,West,Retail,58,59310.604999999996,735.95,4,0,2,0.914,4.79,0,1,1
2061,64,Female,West,Retail,52,56654.53,428.05,2,0,5,0.361,3.78,0,0,3
2062,47,Female,North,Online,25,42744.63,366.9,3,1,2,0.252,4.36,0,0,2
2063,25,Female,East,Online,34,81575.73,661.99,1,2,0,0.476,3.78,0,0,0
2064,55,Male,North,Retail,60,53468.93,260.43,1,1,2,0.249,4.23,0,0,3
2065,48,Other,South,Retail,58,85669.41,689.55,6,0,1,0.733,5.0,0,1,1
2066,44,Female,North,Retail,37,60229.38,474.97,5,0,2,0.307,4.69,0,1,2
2067,55,Female,South,Online,60,71671.72,314.41,2,1,0,0.992,4.31,0,1,3
2068,65,Female,North,Retail,25,70038.77,868.07,5,1,1,0.276,5.0,0,1,1
2069,35,Female,East,Online,30,45163.05,255.97,0,0,2,0.362,4.61,0,0,3
2070,39,Male,North,Retail,60,66609.65,631.73,4,0,1,0.538,4.72,0,1,3
2071,27,Female,East,Online,27,94709.99,1114.23,4,1,1,0.003,4.29,0,1,1
2072,51,Male,East,Retail,54,64529.02,659.1,1,0,1,0.004,4.19,0,0,3
2073,38,Male,North,Online,33,76222.98,418.29,4,0,3,0.234,4.33,0,1,2
2074,35,Male,North,Retail,22,72478.89,727.84,4,1,4,0.082,4.37,0,1,2
2075,54,Male,West,Online,16,65526.89,745.18,2,0,1,0.76,5.0,0,1,2
2076,39,Male,East,Retail,44,63356.62,839.2,3,2,0,0.872,4.16,0,1,1
2077,42,Female,South,Online,35,69851.68,494.75,1,1,2,0.413,4.32,0,0,3
2078,40,Male,West,Retail,27,73739.09,325.75,7,0,2,0.517,4.25,0,1,2
2079,31,Female,North,Online,53,35661.05,423.3,5,0,1,0.613,4.37,0,1,3
2080,24,Male,West,Online,1,64451.45,362.3,1,0,3,0.095,3.67,0,0,0
2081,61,Female,North,Retail,7,56686.6,637.89,5,1,1,0.47,4.2,0,1,2
2082,22,Female,East,Online,69,59310.604999999996,626.2,1,1,3,0.959,4.45,0,1,3
2083,34,Male,North,Online,48,83327.36,995.7,3,0,0,0.208,4.3,0,0,1
2084,52,Female,North,Retail,40,46803.37,673.16,3,2,2,0.084,3.75,0,0,0
2085,24,Female,South,Retail,2,34894.16,322.16,1,0,1,0.281,4.82,0,0,2
2086,52,Female,North,Retail,43,74322.89,986.68,0,0,2,0.548,4.94,0,1,1
2087,56,Male,South,Online,31,34432.91,389.48,4,1,2,0.868,3.37,0,0,0
2088,52,Female,North,Online,43,25297.02,186.47,5,0,3,0.355,4.27,0,1,3
2089,33,Female,North,Retail,3,76348.82,869.26,3,2,2,0.345,3.42,0,0,0
